,genes,in_group_fraction,out_group_fraction,in_out_group_ratio,in_group_mean_exp,out_group_mean_exp,fold_change,pvals_adj,target_dmain,neighbors
477,GPX1,0.9069148936170213,0.6478260869565218,1.399935741824932,1.2135597467422485,0.7035689353942871,1.6652758121490479,0.021757414537127834,1.0,[8]
177,MTSS1,0.9069148936170213,0.5130434782608696,1.767715470609448,1.3064947128295898,0.5008783340454102,2.2380757331848145,8.194725353925315e-06,1.0,[8]
182,SERPINI1,0.9042553191489362,0.5478260869565217,1.6506247889226615,1.2089707851409912,0.5232781171798706,1.985146403312683,9.881633726863406e-06,1.0,[8]
217,PSD2,0.9042553191489362,0.5869565217391305,1.540583136327817,1.3478968143463135,0.5819478631019592,2.1510348320007324,4.4962364258385574e-05,1.0,[8]
402,VEGFB,0.901595744680851,0.6565217391304348,1.3732915316330843,1.1762328147888184,0.6542996764183044,1.6852822303771973,0.009339815400659496,1.0,[8]
460,SLC38A1,0.901595744680851,0.7217391304347827,1.2491989233529863,1.2953312397003174,0.7758482098579407,1.6811583042144775,0.018628445983442782,1.0,[8]
253,GNG5,0.898936170212766,0.5956521739130435,1.5091629134958844,1.2871248722076416,0.6142547726631165,1.959854245185852,0.0001912804294566151,1.0,[8]
325,LPGAT1,0.8962765957446809,0.6739130434782609,1.329958819492107,1.2878823280334473,0.6649463176727295,1.8643940687179565,0.0018707152835296973,1.0,[8]
480,GLO1,0.8962765957446809,0.6608695652173913,1.356208006718925,1.1565265655517578,0.6653158068656921,1.634293794631958,0.022094596092288424,1.0,[8]
295,OSBPL1A,0.8962765957446809,0.6608695652173913,1.356208006718925,1.2425153255462646,0.65093594789505,1.806839942932129,0.0006998642562935626,1.0,[8]
336,ELMO1,0.8962765957446809,0.6521739130434783,1.374290780141844,1.1978135108947754,0.6394374966621399,1.7478317022323608,0.002443754226593445,1.0,[8]
490,MRPL52,0.8936170212765957,0.6565217391304348,1.3611385092292518,1.1414159536361694,0.6710625290870667,1.6005597114562988,0.02387379995094923,1.0,[8]
432,RMDN3,0.8936170212765957,0.6173913043478261,1.4474078513635,1.1952054500579834,0.6373304724693298,1.7469562292099,0.014715685699470824,1.0,[8]
411,LY6E,0.8882978723404256,0.6695652173913044,1.3266786405084277,1.1138367652893066,0.629520833492279,1.623064398765564,0.011608172526978544,1.0,[8]
51,MT-ND4L,0.8856382978723404,0.3130434782608696,2.8291223404255317,1.2485449314117432,0.2564535140991211,2.696868896484375,3.038299491682396e-14,1.0,[8]
515,GSTM5,0.8856382978723404,0.6608695652173913,1.3401105823068309,1.1268317699432373,0.663430392742157,1.5894712209701538,0.029253831763137103,1.0,[8]
46,ARHGEF33,0.8856382978723404,0.2565217391304348,3.452488279841327,1.2276201248168945,0.20624017715454102,2.777024269104004,4.423501880639836e-15,1.0,[8]
88,CACNG2,0.8829787234042553,0.3826086956521739,2.3077852998065764,1.0821640491485596,0.29767489433288574,2.1912872791290283,5.473005134633558e-10,1.0,[8]
457,SOD2,0.8829787234042553,0.691304347826087,1.2772648200187342,1.208017110824585,0.723522961139679,1.6233536005020142,0.01847709368648932,1.0,[8]
215,PPP1R1B,0.8776595744680851,0.508695652173913,1.7253136933987998,1.2304143905639648,0.49851372838020325,2.079028367996216,4.2969816125122305e-05,1.0,[8]
440,SLC20A1,0.8776595744680851,0.7,1.2537993920972645,1.319873332977295,0.7121469974517822,1.8362516164779663,0.015838726226097184,1.0,[8]
150,SLC1A6,0.8776595744680851,0.44782608695652176,1.9598223507539763,1.3079372644424438,0.43466025590896606,2.3947455883026123,1.085451696906287e-06,1.0,[8]
120,SYNDIG1,0.8776595744680851,0.4434782608695652,1.9790362953692116,1.187455415725708,0.3792758285999298,2.2438197135925293,5.7771873528493104e-08,1.0,[8]
542,HAPLN4,0.8776595744680851,0.6478260869565218,1.3547765243467085,1.0801576375961304,0.6045830249786377,1.6089383363723755,0.038235183806475406,1.0,[8]
303,GABBR2,0.8776595744680851,0.5782608695652174,1.5177571588545833,1.2532492876052856,0.5723437666893005,1.9756660461425781,0.0008725957416385207,1.0,[8]
487,OAZ2,0.8776595744680851,0.6478260869565218,1.3547765243467085,1.1124881505966187,0.6343168020248413,1.6131219863891602,0.02361649859382651,1.0,[8]
197,KCNJ10,0.875,0.4652173913043478,1.8808411214953271,1.1579418182373047,0.4492359459400177,2.0313608646392822,2.2571794107411018e-05,1.0,[8]
129,RAMP1,0.875,0.3739130434782609,2.3401162790697674,1.0791237354278564,0.3362770974636078,2.101910352706909,1.6904799169611265e-07,1.0,[8]
496,PABPC1,0.8723404255319149,0.6434782608695652,1.355664174813111,1.0666042566299438,0.6091097593307495,1.5801100730895996,0.024740797643536653,1.0,[8]
549,FAM162A,0.8723404255319149,0.6782608695652174,1.2861429350791054,1.1700849533081055,0.6991230249404907,1.6015340089797974,0.03943915743151664,1.0,[8]
315,SELENOS,0.8696808510638298,0.591304347826087,1.4707837922403002,1.1948953866958618,0.5657898783683777,1.875931739807129,0.001390157160280491,1.0,[8]
313,ABR,0.8696808510638298,0.6260869565217392,1.3890735815602835,1.14792799949646,0.568232536315918,1.7854946851730347,0.0012585663075870648,1.0,[8]
181,CHN1,0.8696808510638298,0.49130434782608695,1.7701468649971757,1.2211945056915283,0.44655197858810425,2.169816255569458,9.413330249661271e-06,1.0,[8]
418,TRIM37,0.8696808510638298,0.5956521739130435,1.4600481441217579,1.0010476112365723,0.5371304154396057,1.5902912616729736,0.013068300703762638,1.0,[8]
563,MRPL33,0.8696808510638298,0.6695652173913044,1.2988739983420834,1.0358092784881592,0.6213603019714355,1.5135363340377808,0.04330458667836994,1.0,[8]
176,LUZP2,0.8696808510638298,0.4652173913043478,1.8694074368661762,1.2210105657577515,0.4254070818424225,2.21577787399292,8.138158819245577e-06,1.0,[8]
198,GRM1,0.8696808510638298,0.5260869565217391,1.6531123615262882,1.2110249996185303,0.47986552119255066,2.0774879455566406,2.3865114129804145e-05,1.0,[8]
532,DLG2,0.8696808510638298,0.6565217391304348,1.324679442017754,1.0734999179840088,0.6227837204933167,1.5694358348846436,0.03463220964422506,1.0,[8]
99,FABP7,0.8670212765957447,0.391304347826087,2.215721040189125,1.2214937210083008,0.3277626037597656,2.44423246383667,3.7070375764074765e-09,1.0,[8]
273,NTSR2,0.8670212765957447,0.5173913043478261,1.6757554085463973,1.1135053634643555,0.49051132798194885,1.864502191543579,0.00036065530163690825,1.0,[8]
235,EFR3A,0.8643617021276596,0.4608695652173913,1.8755018065034124,1.0631905794143677,0.4167006313800812,1.9088290929794312,9.58156350819083e-05,1.0,[8]
53,KIT,0.8643617021276596,0.26956521739130435,3.206503088538092,1.1654983758926392,0.21226754784584045,2.5940773487091064,7.059240480256895e-14,1.0,[8]
55,MT-ATP8,0.8643617021276596,0.25217391304347825,3.427641232575202,1.0754398107528687,0.19191046059131622,2.4194235801696777,1.2340678170463075e-13,1.0,[8]
317,TSPAN13,0.8643617021276596,0.5652173913043478,1.5292553191489364,1.1805943250656128,0.5596939921379089,1.8606024980545044,0.0014206459661278827,1.0,[8]
577,NACC2,0.8643617021276596,0.6347826086956522,1.3616656951326145,1.0624616146087646,0.6342077851295471,1.5345754623413086,0.04604900431377004,1.0,[8]
282,ATL2,0.8617021276595744,0.5782608695652174,1.4901615741481362,1.2438105344772339,0.548343300819397,2.004645347595215,0.0005088859279233434,1.0,[8]
456,ARPC2,0.8617021276595744,0.6130434782608696,1.4056133997283837,1.0539822578430176,0.5865163803100586,1.595944881439209,0.01833611085576658,1.0,[8]
465,KIF5B,0.8617021276595744,0.6217391304347826,1.385954471060854,1.062752604484558,0.5869551301002502,1.6092971563339233,0.019800988587890426,1.0,[8]
210,SHANK1,0.8617021276595744,0.45652173913043476,1.8875379939209727,1.0325483083724976,0.40839827060699463,1.8666586875915527,3.65931633650836e-05,1.0,[8]
98,SHISA6,0.8563829787234043,0.3173913043478261,2.6981929466627808,1.1268233060836792,0.2722606062889099,2.350346326828003,2.7597171841056513e-09,1.0,[8]
170,GAD2,0.8563829787234043,0.4434782608695652,1.9310596579057155,1.0588232278823853,0.3701663017272949,1.991039752960205,6.237404803487197e-06,1.0,[8]
410,SDHC,0.8537234042553191,0.6043478260869565,1.4126358487677944,1.0929172039031982,0.5639874339103699,1.6971150636672974,0.011592398097063989,1.0,[8]
101,KCNG4,0.8537234042553191,0.34782608695652173,2.4544547872340425,1.161386251449585,0.2896040380001068,2.3911685943603516,4.323556010167031e-09,1.0,[8]
271,ATP2A3,0.851063829787234,0.5217391304347826,1.6312056737588654,1.2735588550567627,0.5175814628601074,2.1296920776367188,0.0003484686597290226,1.0,[8]
166,GRIA3,0.848404255319149,0.40869565217391307,2.075882752376641,1.0695351362228394,0.34822380542755127,2.057129144668579,3.8414516456577476e-06,1.0,[8]
459,GFOD1,0.8430851063829787,0.5347826086956522,1.5765006054315862,1.0176304578781128,0.5198554396629333,1.645056962966919,0.018574130718106967,1.0,[8]
275,FAM107B,0.8377659574468085,0.5347826086956522,1.5665542293720809,1.227452278137207,0.49587488174438477,2.0783565044403076,0.00037884003512503306,1.0,[8]
323,NEFM,0.8377659574468085,0.5217391304347826,1.605718085106383,1.029384970664978,0.46111318469047546,1.7652137279510498,0.0018298242216685495,1.0,[8]
395,LXN,0.8351063829787234,0.5391304347826087,1.5489876458476322,1.1128208637237549,0.5088789463043213,1.8293155431747437,0.00847660559823951,1.0,[8]
133,NRSN2,0.8351063829787234,0.3173913043478261,2.631157097056252,0.9712632894515991,0.2650364637374878,2.0263311862945557,3.016929611778453e-07,1.0,[8]
544,TOLLIP,0.8351063829787234,0.6695652173913044,1.247236805747444,1.074068546295166,0.6266440749168396,1.56427800655365,0.03844902352702391,1.0,[8]
469,LRRN2,0.8351063829787234,0.5521739130434783,1.5123973864969007,1.0349628925323486,0.5216878056526184,1.670754075050354,0.02035103427287157,1.0,[8]
472,UHMK1,0.8324468085106383,0.5478260869565217,1.5195457615670385,0.9719047546386719,0.49620407819747925,1.6091411113739014,0.020473332841178086,1.0,[8]
547,ERG28,0.8297872340425532,0.6,1.3829787234042554,1.1285669803619385,0.5909542441368103,1.711915135383606,0.038782706473585254,1.0,[8]
578,GJA1,0.8271276595744681,0.6304347826086957,1.3119955979457079,1.0809667110443115,0.6237285733222961,1.579704999923706,0.04674260361422758,1.0,[8]
373,GNAL,0.8271276595744681,0.5043478260869565,1.6399944974321352,0.9577545523643494,0.44830039143562317,1.6643824577331543,0.0058637179751921415,1.0,[8]
319,RIDA,0.8271276595744681,0.5173913043478261,1.5986500983372072,1.0036332607269287,0.4412632882595062,1.7548264265060425,0.0014788957876360784,1.0,[8]
137,1500009C09RIK,0.8271276595744681,0.3391304347826087,2.4389661756683036,1.0619004964828491,0.28403475880622864,2.17682147026062,4.065008201936739e-07,1.0,[8]
437,HEPACAM,0.824468085106383,0.4956521739130435,1.6634005225830535,1.006998896598816,0.46821385622024536,1.7139232158660889,0.015361918483950224,1.0,[8]
164,TRPC3,0.8218085106382979,0.33043478260869563,2.487052071668533,1.057486653327942,0.28607824444770813,2.1628103256225586,3.758118703692309e-06,1.0,[8]
297,ZFP385A,0.8218085106382979,0.5304347826086957,1.5493111266131843,1.031467318534851,0.4488760530948639,1.7906725406646729,0.0007652348817728637,1.0,[8]
169,ITPKA,0.8191489361702128,0.3695652173913043,2.216520650813517,1.1456457376480103,0.32571911811828613,2.2703332901000977,4.608306704562472e-06,1.0,[8]
258,PPP1R14B,0.8164893617021277,0.45652173913043476,1.7885005065856132,0.9880332350730896,0.3821864128112793,1.8328036069869995,0.000230042704085214,1.0,[8]
340,PLTP,0.8164893617021277,0.4956521739130435,1.6473030981709593,1.0042330026626587,0.4397318959236145,1.7585703134536743,0.002649111076267014,1.0,[8]
281,CHPT1,0.8164893617021277,0.43043478260869567,1.8968944766817109,0.9242907166481018,0.363468736410141,1.7521121501922607,0.0005041808646307374,1.0,[8]
187,KCTD12,0.8138297872340425,0.391304347826087,2.079787234042553,1.1247578859329224,0.34150686860084534,2.1885759830474854,1.2684339565865488e-05,1.0,[8]
125,BTBD1,0.8111702127659575,0.26521739130434785,3.058510638297872,0.8972418308258057,0.209711953997612,1.9887968301773071,8.81158845529703e-08,1.0,[8]
143,PRMT8,0.8111702127659575,0.29130434782608694,2.784614163226421,1.014106273651123,0.250199556350708,2.14664626121521,7.136402190675318e-07,1.0,[8]
450,DNAJC15,0.8111702127659575,0.4826086956521739,1.680803143569101,0.9298301935195923,0.440125435590744,1.6318343877792358,0.017053485714212144,1.0,[8]
244,CDC42EP4,0.8058510638297872,0.4217391304347826,1.9107808729984646,1.083229660987854,0.376779168844223,2.0267844200134277,0.00015572315339667668,1.0,[8]
90,SLC24A3,0.8058510638297872,0.23478260869565218,3.4323286052009454,0.9849286675453186,0.17632994055747986,2.244760274887085,8.459890601539278e-10,1.0,[8]
219,TMEM47,0.8031914893617021,0.3695652173913043,2.1733416770963707,1.0195865631103516,0.32377874851226807,2.005328416824341,4.830109964032791e-05,1.0,[8]
179,SPOCK3,0.800531914893617,0.3391304347826087,2.360542825968358,0.9664233326911926,0.2802823781967163,1.9860365390777588,8.4621534893873e-06,1.0,[8]
301,S1PR1,0.800531914893617,0.4260869565217391,1.8787993920972643,1.035003423690796,0.3915080428123474,1.9031215906143188,0.0008509363343035459,1.0,[8]
0,PTGDS,1.0,0.985280588776449,1.014939309056956,4.117010116577148,3.040356159210205,2.934842824935913,2.0236674851888208e-10,2.0,"[0, 3, 6]"
25,SPARCL1,1.0,0.9779208831646734,1.0225776105362183,3.2077412605285645,2.7021098136901855,1.6580320596694946,0.019949726643333224,2.0,"[0, 3, 6]"
12,APOE,1.0,0.985280588776449,1.014939309056956,3.7955758571624756,3.2271368503570557,1.7655088901519775,0.004273079100584367,2.0,"[0, 3, 6]"
1,HBB-BS,1.0,0.9862005519779209,1.0139925373134329,4.583743095397949,3.4707329273223877,3.043505907058716,4.2877524842198276e-05,2.0,"[0, 3, 6]"
15,DBI,0.998165137614679,0.9806807727690893,1.0178288035526792,2.9470720291137695,2.4826948642730713,1.5910228490829468,0.005522641727727071,2.0,"[0, 3, 6]"
2,HBA-A1,0.9963302752293578,0.9678012879484821,1.029478145602958,3.610375165939331,2.5039520263671875,3.023524045944214,7.561222288956484e-05,2.0,"[0, 3, 6]"
3,HBA-A2,0.9963302752293578,0.9503219871205152,1.0484133680293435,3.349072217941284,2.264040946960449,2.9595322608947754,8.88409045509758e-05,2.0,"[0, 3, 6]"
5,SPARC,0.9963302752293578,0.9613615455381784,1.0363741714586718,2.638460159301758,2.079312801361084,1.7491804361343384,0.00046584507836928805,2.0,"[0, 3, 6]"
34,CLU,0.9963302752293578,0.9650413983440662,1.0324223157047778,2.7829363346099854,2.3202121257781982,1.5883952379226685,0.03241524142941306,2.0,"[0, 3, 6]"
16,NDRG2,0.9963302752293578,0.9466421343146274,1.052488833016824,2.3386926651000977,1.8533058166503906,1.6248034238815308,0.0063769760899764615,2.0,"[0, 3, 6]"
31,FTL1,0.9963302752293578,0.9475620975160993,1.0514669991983612,2.4320578575134277,1.9680119752883911,1.5904960632324219,0.02917881607819142,2.0,"[0, 3, 6]"
27,CPE,0.9944954128440368,0.9733210671573137,1.0217547389049793,3.2149064540863037,2.6273953914642334,1.7995039224624634,0.024816543211375327,2.0,"[0, 3, 6]"
4,HBB-BT,0.9798165137614679,0.9181232750689973,1.0671949403393943,2.8760690689086914,1.8718725442886353,2.729713201522827,0.00011778352637810024,2.0,"[0, 3, 6]"
8,TMSB10,0.9798165137614679,0.8546458141674333,1.1464591501170243,2.0289371013641357,1.410229206085205,1.8565276861190796,0.001758950049688352,2.0,"[0, 3, 6]"
9,PCP4,0.9724770642201835,0.8537258509659613,1.1390975956975642,2.2934165000915527,1.5470198392868042,2.1093854904174805,0.0019647943782365833,2.0,"[0, 3, 6]"
6,AGT,0.9284403669724771,0.7764489420423183,1.1957519892169226,1.5865561962127686,0.9888474345207214,1.8179486989974976,0.0009486659458938897,2.0,"[0, 3, 6]"
14,NNAT,0.9247706422018349,0.6899724011039559,1.3403009174311926,1.8195754289627075,1.1525700092315674,1.9483940601348877,0.005486736902347783,2.0,"[0, 3, 6]"
28,B2M,0.9137614678899083,0.8215271389144434,1.1122717979802133,1.4756901264190674,1.0465203523635864,1.5359817743301392,0.025433237565895498,2.0,"[0, 3, 6]"
23,AQP4,0.8880733944954129,0.7506899724011039,1.1830095340888651,1.3385217189788818,0.902838408946991,1.5460190773010254,0.01558427644874241,2.0,"[0, 3, 6]"
22,GPX1,0.8825688073394495,0.7276908923643054,1.2128347579999768,1.3544342517852783,0.9068721532821655,1.5644934177398682,0.015439066695771823,2.0,"[0, 3, 6]"
10,FXYD1,0.8550458715596331,0.6320147194112236,1.35288917377776,1.2461705207824707,0.6899604201316833,1.744050145149231,0.0025933428321664623,2.0,"[0, 3, 6]"
38,GFAP,0.8440366972477065,0.7249310027598896,1.1642993526754528,1.5515352487564087,0.9765790700912476,1.777052640914917,0.04124377595122879,2.0,"[0, 3, 6]"
86,NDUFA6,1.0,0.9031007751937985,1.1072961373390557,2.2544171810150146,1.583586573600769,1.955861210823059,0.005883952812624499,3.0,"[0, 2]"
158,CALM1,1.0,0.9641472868217055,1.037185929648241,2.900289297103882,2.2443559169769287,1.9269402027130127,0.03336547987939996,3.0,"[0, 2]"
75,CKB,1.0,0.9844961240310077,1.015748031496063,3.627781867980957,2.9423491954803467,1.9846302270889282,0.0033335993122307296,3.0,"[0, 2]"
92,COX5B,1.0,0.9689922480620154,1.032,2.8489513397216797,2.211348533630371,1.8919401168823242,0.0065107123616004415,3.0,"[0, 2]"
98,COX6C,1.0,0.9757751937984496,1.0248262164846078,3.2895665168762207,2.6456453800201416,1.903931975364685,0.007237370432323399,3.0,"[0, 2]"
28,LDHB,1.0,0.9292635658914729,1.0761209593326382,2.6182732582092285,1.7851945161819458,2.3003900051116943,4.794981016350505e-06,3.0,"[0, 2]"
25,ATP1A3,1.0,0.874031007751938,1.1441241685144123,2.4129269123077393,1.481029748916626,2.5393221378326416,3.392001651028261e-06,3.0,"[0, 2]"
21,NDUFB8,1.0,0.9253875968992248,1.080628272251309,2.351477861404419,1.5790859460830688,2.164938449859619,1.4268758868376654e-06,3.0,"[0, 2]"
149,CALM2,1.0,0.937984496124031,1.0661157024793388,2.64587664604187,1.9557536840438843,1.9939606189727783,0.030735136232639966,3.0,"[0, 2]"
150,COX4I1,1.0,0.9815891472868217,1.018756169792695,3.3845629692077637,2.8053786754608154,1.784582257270813,0.03075796673698668,3.0,"[0, 2]"
15,NDUFA4,1.0,0.9670542635658915,1.034068136272545,3.1573145389556885,2.266202926635742,2.437838077545166,2.031483476859393e-07,3.0,"[0, 2]"
70,HSPA8,1.0,0.9767441860465116,1.023809523809524,3.0926759243011475,2.413780450820923,1.9716987609863281,0.002905461905675662,3.0,"[0, 2]"
2,SNAP25,1.0,0.936046511627907,1.0683229813664596,3.4977200031280518,2.0956573486328125,4.063573360443115,4.522609806035025e-19,3.0,"[0, 2]"
169,COX6B1,1.0,0.9428294573643411,1.0606372045220966,2.4533848762512207,1.8619214296340942,1.8066304922103882,0.04248901478556226,3.0,"[0, 2]"
9,NDRG4,1.0,0.8701550387596899,1.1492204899777283,2.6614513397216797,1.5603606700897217,3.007444143295288,4.603692211194304e-09,3.0,"[0, 2]"
164,ALDOC,1.0,0.9767441860465116,1.023809523809524,3.047938346862793,2.4541213512420654,1.8108874559402466,0.039016065282479945,3.0,"[0, 2]"
11,STMN3,1.0,0.8924418604651163,1.1205211726384365,2.664571523666382,1.6469489336013794,2.7666096687316895,1.5271454053711624e-08,3.0,"[0, 2]"
121,TUBA1B,0.9969418960244648,0.9263565891472868,1.0761966911059075,2.4992735385894775,1.8318253755569458,1.9492566585540771,0.018422743253641488,3.0,"[0, 2]"
42,2010107E04RIK,0.9969418960244648,0.9224806201550387,1.0807185259424872,2.371345043182373,1.659584879875183,2.037574529647827,0.00012097375664530333,3.0,"[0, 2]"
27,SCN1B,0.9969418960244648,0.7926356589147286,1.257755546084655,2.1032962799072266,1.2179399728775024,2.4238479137420654,3.918549410483731e-06,3.0,"[0, 2]"
45,COX7B,0.9969418960244648,0.9224806201550387,1.0807185259424872,2.4737839698791504,1.700531005859375,2.1668033599853516,0.00024721899844807287,3.0,"[0, 2]"
95,ATP5J2,0.9969418960244648,0.9563953488372093,1.042395173958711,2.682403564453125,2.0510447025299072,1.8801636695861816,0.006781126623791465,3.0,"[0, 2]"
7,ATP1B1,0.9969418960244648,0.9186046511627907,1.0852785197228352,3.1241562366485596,1.8976058959960938,3.40944766998291,2.806892363839129e-10,3.0,"[0, 2]"
41,GNAS,0.9969418960244648,0.9689922480620154,1.0288440366972478,3.264744758605957,2.4370505809783936,2.288036823272705,0.000109540665737256,3.0,"[0, 2]"
56,ATP5G3,0.9969418960244648,0.8943798449612403,1.1146739292494556,2.2930517196655273,1.5349558591842651,2.1342084407806396,0.0007535713544863876,3.0,"[0, 2]"
84,ATP5A1,0.9969418960244648,0.9282945736434108,1.0739499339219705,2.5371742248535156,1.8126633167266846,2.0637214183807373,0.004934337998030865,3.0,"[0, 2]"
112,COX7A2,0.9969418960244648,0.9467054263565892,1.0530645206727203,2.642467975616455,2.007147789001465,1.8876265287399292,0.013456634060063324,3.0,"[0, 2]"
10,VSNL1,0.9969418960244648,0.8023255813953488,1.2425652617116518,2.2908730506896973,1.2438331842422485,2.8492045402526855,9.786300590771588e-09,3.0,"[0, 2]"
68,ATP5B,0.9969418960244648,0.9622093023255814,1.0360967136930994,2.877424478530884,2.160083055496216,2.048978567123413,0.0026046355034743804,3.0,"[0, 2]"
110,UQCRH,0.9938837920489296,0.9496124031007752,1.0466204830556074,2.5622527599334717,1.945168137550354,1.8535165786743164,0.01250566098332634,3.0,"[0, 2]"
161,RTN3,0.9938837920489296,0.9302325581395349,1.0684250764525993,2.268287420272827,1.6769452095031738,1.8064112663269043,0.035663862261164136,3.0,"[0, 2]"
44,SLC25A4,0.9938837920489296,0.9437984496124031,1.0530678371606728,2.6320369243621826,1.902827262878418,2.07344126701355,0.00015901482468195125,3.0,"[0, 2]"
50,RAB3A,0.9938837920489296,0.8662790697674418,1.1473020955195699,2.2979350090026855,1.4770828485488892,2.272435426712036,0.00044283880134144576,3.0,"[0, 2]"
91,ATPIF1,0.9938837920489296,0.8846899224806202,1.1234261482962709,2.243295907974243,1.5343014001846313,2.031947135925293,0.006449546969800951,3.0,"[0, 2]"
60,SNRPN,0.9938837920489296,0.8866279069767442,1.1209705720158418,2.4186859130859375,1.6091201305389404,2.246932029724121,0.0012652164387570177,3.0,"[0, 2]"
4,CPLX1,0.9938837920489296,0.811046511627907,1.2254337794438415,2.5972750186920166,1.290281891822815,3.6950464248657227,4.39976626646629e-12,3.0,"[0, 2]"
117,CHCHD10,0.9938837920489296,0.9224806201550387,1.077403438439596,2.3852014541625977,1.7246606349945068,1.935839056968689,0.01654956736144696,3.0,"[0, 2]"
31,PKM,0.9938837920489296,0.9467054263565892,1.049834261406853,2.7617621421813965,1.9258126020431519,2.3070037364959717,9.728262667301764e-06,3.0,"[0, 2]"
138,ATP5J,0.9938837920489296,0.939922480620155,1.0574103849427787,2.4639477729797363,1.8490924835205078,1.8493889570236206,0.02756060294034685,3.0,"[0, 2]"
34,UCHL1,0.9938837920489296,0.9050387596899225,1.098167102135434,2.481863498687744,1.6246678829193115,2.3565428256988525,1.617805871673602e-05,3.0,"[0, 2]"
124,HSP90AA1,0.9938837920489296,0.9447674418604651,1.0519877675840978,2.4547529220581055,1.8356335163116455,1.8572916984558105,0.01962940776423661,3.0,"[0, 2]"
17,COX5A,0.9938837920489296,0.8875968992248062,1.1197468050158246,2.426177740097046,1.5073118209838867,2.506446361541748,4.5717000337170624e-07,3.0,"[0, 2]"
22,MDH1,0.9938837920489296,0.8982558139534884,1.1064596260997792,2.595377206802368,1.644134759902954,2.5889241695404053,1.744618955085323e-06,3.0,"[0, 2]"
151,TPI1,0.9908256880733946,0.9069767441860465,1.0924488355681017,2.2909231185913086,1.6380940675735474,1.9209675788879395,0.03110538170971613,3.0,"[0, 2]"
18,THY1,0.9908256880733946,0.8003875968992248,1.2379323366728125,2.0451583862304688,1.159856915473938,2.4237148761749268,4.661039291003327e-07,3.0,"[0, 2]"
8,PVALB,0.9908256880733946,0.812015503875969,1.2202053819710539,2.535226821899414,1.2965167760849,3.4511587619781494,4.903884292135775e-10,3.0,"[0, 2]"
1,NEFL,0.9908256880733946,0.7548449612403101,1.3126214506954341,2.3597445487976074,1.062914490699768,3.6576836109161377,9.723852088778138e-21,3.0,"[0, 2]"
37,DYNLL2,0.9908256880733946,0.8672480620155039,1.1424939777561376,1.979659914970398,1.2596019506454468,2.0545525550842285,4.9772648353615706e-05,3.0,"[0, 2]"
129,ATP5G1,0.9908256880733946,0.8856589147286822,1.1187441029450145,2.1028590202331543,1.4560327529907227,1.909471035003662,0.02352534218377734,3.0,"[0, 2]"
137,CLSTN1,0.9877675840978594,0.8459302325581395,1.1676702712359575,1.9771026372909546,1.328790307044983,1.9123107194900513,0.027092569646457152,3.0,"[0, 2]"
116,ATP5K,0.9877675840978594,0.9312015503875969,1.0607452099781383,2.2496612071990967,1.645045280456543,1.8305491209030151,0.01628706759218316,3.0,"[0, 2]"
147,NDUFC1,0.9877675840978594,0.8691860465116279,1.136428257289845,2.097557306289673,1.4522500038146973,1.906572937965393,0.03069076250045662,3.0,"[0, 2]"
55,ZWINT,0.9877675840978594,0.8381782945736435,1.178469533860105,2.3120944499969482,1.4384791851043701,2.3955557346343994,0.0007211161443257326,3.0,"[0, 2]"
29,ENO2,0.9877675840978594,0.8071705426356589,1.2237408724957874,2.0825440883636475,1.2009106874465942,2.4148409366607666,5.596881252480105e-06,3.0,"[0, 2]"
81,CYCS,0.9877675840978594,0.812984496124031,1.214989447901062,1.7725750207901,1.1185258626937866,1.923313021659851,0.00459981417729023,3.0,"[0, 2]"
76,EEF1A2,0.9877675840978594,0.8187984496124031,1.2063623038922968,2.0081675052642822,1.2704368829727173,2.091184377670288,0.003640511933901057,3.0,"[0, 2]"
64,2900097C17RIK,0.9877675840978594,0.9156976744186046,1.0787049172370273,2.3381757736206055,1.613363265991211,2.0643439292907715,0.0017449240485721725,3.0,"[0, 2]"
51,DNM1,0.9877675840978594,0.8488372093023255,1.1636714004440536,2.2224175930023193,1.400406837463379,2.2750699520111084,0.0004702844324255323,3.0,"[0, 2]"
172,NDUFA11,0.9847094801223242,0.8672480620155039,1.13544154579468,1.811607837677002,1.2586809396743774,1.7383334636688232,0.04463089243637863,3.0,"[0, 2]"
106,NDUFB2,0.9847094801223242,0.875968992248062,1.1241373711130958,1.9345299005508423,1.3174958229064941,1.85342276096344,0.011952119902796985,3.0,"[0, 2]"
85,TCF25,0.9847094801223242,0.8430232558139535,1.1680691764209639,1.9456013441085815,1.260299801826477,1.9843699932098389,0.005875869070260328,3.0,"[0, 2]"
128,PGAM1,0.9847094801223242,0.873062015503876,1.1278803368326733,2.070946216583252,1.4274446964263916,1.9031331539154053,0.0229357710345956,3.0,"[0, 2]"
123,ATP5O-1,0.9847094801223242,0.9031007751937985,1.0903650037405992,2.1175880432128906,1.5155516862869263,1.8258329629898071,0.019317290613594936,3.0,"[0, 2]"
0,VAMP1,0.9847094801223242,0.6036821705426356,1.631172044119163,2.124798536300659,0.7186545133590698,4.0801920890808105,1.0168557425362225e-37,3.0,"[0, 2]"
62,SNCB,0.9847094801223242,0.7664728682170543,1.2847284241292523,1.8939743041992188,1.1169228553771973,2.1750495433807373,0.001515079910197605,3.0,"[0, 2]"
168,EIF4A2,0.981651376146789,0.8585271317829457,1.143413341064883,1.879918098449707,1.2850427627563477,1.8128048181533813,0.04099276719575442,3.0,"[0, 2]"
